Building ID,Project ID,Project Name,Program Group,Address,Borough,Postcode,Latitude,Longitude,Project Start Date,Extremely Low Income Units,Very Low Income Units,Low Income Units,Moderate Income Units,Middle Income Units,Studio Units,1-BR Units,2-BR Units,3-BR+ Units,Counted Rental Units,Counted Homeownership Units
100989,72225,THE HENRY - 2395 PALISADE AVENUE,Multifamily Incentives Program,2395 PALISADE AVENUE,Bronx,10463.0,40.87925,-73.921044,2021-12-02,0,0,0,0,17,3,8,6,0,17,0
1003183,72226,280 20 STREET APARTMENTS,Multifamily Incentives Program,276 20 STREET,Brooklyn,11215.0,40.66104,-73.991876,2021-12-02,0,0,0,0,8,0,4,4,0,8,0
441530,72227,SILVER POINT 43-20 52ND STREET APARTMENTS,Multifamily Incentives Program,43-20 52 STREET,Queens,11377.0,40.74339,-73.912844,2021-12-02,0,0,0,0,5,0,0,5,0,5,0
424470,72228,27-10 37TH AVENUE,Multifamily Incentives Program,27-10 37 AVENUE,Queens,11101.0,40.75619,-73.933791,2021-12-02,0,0,0,0,3,0,3,0,0,3,0
295521,71899,VITAL BROOKLYN- BDC PHASE 1A (C1-C2),Multifamily Incentives Program,888 FOUNTAIN AVENUE,Brooklyn,11208.0,40.65579,-73.865777,2021-12-01,0,292,159,0,0,160,162,83,46,452,0
149899,69545,PARK AFFORDABLE.HPO.FY22,Multifamily Finance Program,961 42 STREET,Brooklyn,11219.0,40.64342,-73.995031,2021-11-30,5,14,3,12,1,0,17,18,0,35,0
152184,69545,PARK AFFORDABLE.HPO.FY22,Multifamily Finance Program,983 46 STREET,Brooklyn,11219.0,40.64096,-73.997103,2021-11-30,1,4,0,15,0,0,5,9,6,20,0
152724,69545,PARK AFFORDABLE.HPO.FY22,Multifamily Finance Program,902 47 STREET,Brooklyn,11219.0,40.64114,-73.999683,2021-11-30,7,6,0,28,0,5,9,26,2,42,0
152728,69545,PARK AFFORDABLE.HPO.FY22,Multifamily Finance Program,914 47 STREET,Brooklyn,11219.0,40.64097,-73.999402,2021-11-30,8,7,0,24,0,4,15,15,5,39,0
152733,69545,PARK AFFORDABLE.HPO.FY22,Multifamily Finance Program,926 47 STREET,Brooklyn,11219.0,40.64083,-73.999171,2021-11-30,10,2,0,12,0,2,9,10,3,24,0
153907,69545,PARK AFFORDABLE.HPO.FY22,Multifamily Finance Program,864 49 STREET,Brooklyn,11220.0,40.64039,-74.00147,2021-11-30,10,5,0,47,0,8,21,17,16,62,0
990870,71857,1111 FULTON STREET APARTMENTS,Multifamily Incentives Program,1111 FULTON STREET,Brooklyn,11238.0,40.68164,-73.957109,2021-11-29,0,0,0,0,6,2,2,2,0,6,0
268906,71858,110 EAST 53RD STREET APARTMENTS,Multifamily Incentives Program,110 EAST 53 STREET,Brooklyn,11203.0,40.65755,-73.928396,2021-11-29,0,0,0,0,3,1,2,0,0,3,0
533031,71912,218-14 119TH AVENUE,Homeowner Assistance Program,218-14 119 AVENUE,Queens,11411.0,40.69215,-73.743802,2021-11-29,0,0,0,1,0,0,0,0,0,0,1
89096,72229,1543 JESUP AVENUE APARTMENTS,Multifamily Incentives Program,1543 JESUP AVENUE,Bronx,10452.0,40.84457,-73.918776,2021-11-29,0,0,0,0,7,2,3,2,0,7,0
213707,72230,1153 BROADWAY APARTMENTS,Multifamily Incentives Program,1153 BROADWAY,Brooklyn,11221.0,40.69328,-73.928264,2021-11-29,0,0,0,0,5,0,2,3,0,5,0
982177,71855,668 BUSHWICK AVENUE APARTMENTS,Multifamily Incentives Program,666 BUSHWICK AVENUE,Brooklyn,11221.0,40.69705,-73.932555,2021-11-26,0,0,0,0,15,0,11,4,0,15,0
311475,71856,37 HERKIMER STREET,Multifamily Incentives Program,37 HERKIMER STREET,Brooklyn,11216.0,40.67998,-73.951847,2021-11-26,0,0,0,0,2,0,2,0,0,2,0
220827,72231,2809 CLARENDON ROAD APARTMENTS,Multifamily Incentives Program,2809 CLARENDON ROAD,Brooklyn,11226.0,40.64341,-73.950291,2021-11-26,0,0,0,0,5,0,3,2,0,5,0
234710,72300,14 DUFFIELD STREET APARTMENTS,Multifamily Incentives Program,14 DUFFIELD STREET,Brooklyn,11201.0,40.69797,-73.984262,2021-11-23,0,0,0,0,4,0,3,1,0,4,0
396247,71873,288 WILLOUGHBY AVENUE APARTMENTS,Multifamily Incentives Program,288 WILLOUGHBY AVENUE,Brooklyn,11205.0,40.69235,-73.959483,2021-11-22,0,0,0,0,4,0,4,0,0,4,0
988780,72232,1669 EAST 19TH ST,Multifamily Incentives Program,1669 EAST 19 STREET,Brooklyn,11229.0,40.60936,-73.954213,2021-11-22,0,0,0,0,9,3,3,3,0,9,0
125706,72233,990 WOODYCREST AVENUE APARTMENTS,Multifamily Incentives Program,990 WOODYCREST AVENUE,Bronx,10452.0,40.83224,-73.927962,2021-11-22,0,0,0,0,8,2,2,4,0,8,0
27685,68891,LITTLE ITALY RESTORATION APARTMENTS (L.I.R.A.),Multifamily Finance Program,13 SPRING STREET,Manhattan,10012.0,40.72177,-73.994957,2021-11-19,128,11,8,2,0,0,34,118,0,152,0
997055,70577,2916 WEST 16TH STREET,Multifamily Incentives Program,2916 WEST 16 STREET,Brooklyn,11224.0,,,2021-11-19,0,0,93,0,0,0,86,7,0,93,0
997056,70577,2916 WEST 16TH STREET,Multifamily Incentives Program,1515 SURF AVENUE,Brooklyn,11224.0,40.57609,-73.982944,2021-11-19,0,0,0,0,0,0,0,0,0,0,0
20862,71206,MADISON AVE,Multifamily Finance Program,47 EAST 130 STREET,Manhattan,10037.0,40.80901,-73.938026,2021-11-19,12,2,1,0,0,0,0,5,10,15,0
24822,71206,MADISON AVE,Multifamily Finance Program,2071 MADISON AVENUE,Manhattan,10037.0,40.80923,-73.93777,2021-11-19,22,16,0,0,0,10,20,9,0,39,0
354100,71207,GRACE TOWERS,Multifamily Finance Program,2060 PITKIN AVENUE,Brooklyn,11207.0,40.67116,-73.896219,2021-11-19,52,19,13,0,0,0,18,42,24,84,0
807762,71207,GRACE TOWERS,Multifamily Finance Program,373 BELMONT AVENUE,Brooklyn,11207.0,40.67116,-73.896219,2021-11-19,54,21,8,0,0,0,18,42,24,84,0
81438,71208,TARGET V,Multifamily Finance Program,1971 GRAND AVENUE,Bronx,10453.0,40.85221,-73.911042,2021-11-19,33,4,2,0,0,0,14,10,15,39,0
81440,71208,TARGET V,Multifamily Finance Program,1975 GRAND AVENUE,Bronx,10453.0,40.85252,-73.910959,2021-11-19,30,7,6,0,0,2,12,30,0,44,0
47526,71512,2438 BARNES AVE,Homeowner Assistance Program,2438 BARNES AVENUE,Bronx,10467.0,40.86245,-73.863329,2021-11-19,0,2,0,0,0,0,0,0,0,0,2
225950,69479,SCHEUER HOUSE OF MANHATTAN BEACH,Multifamily Finance Program,161 CORBIN PLACE,Brooklyn,11235.0,40.57777,-73.953832,2021-11-18,63,0,1,0,0,30,34,0,0,64,0
395156,69479,SCHEUER HOUSE OF MANHATTAN BEACH,Multifamily Finance Program,156 WEST END AVENUE,Brooklyn,11235.0,40.57764,-73.9534,2021-11-18,81,2,1,1,0,21,64,1,0,86,0
515769,71884,37-28 104TH STREET APARTMENTS,Multifamily Incentives Program,37-28 104 STREET,Queens,11368.0,40.75266,-73.863449,2021-11-18,0,0,0,0,3,0,3,0,0,3,0
1003184,72234,142 RICHARDS STREET APARTMENTS,Multifamily Incentives Program,142 RICHARDS STREET,Brooklyn,11231.0,,,2021-11-18,0,0,0,0,6,0,3,3,0,6,0
982514,71872,417 MANHATTAN AVENUE,Multifamily Incentives Program,417 MANHATTAN AVENUE,Brooklyn,11222.0,40.71904,-73.947122,2021-11-17,0,0,0,0,3,0,2,1,0,3,0
669812,72235,40-53 JUNCTION BOULEVARD APARTMENTS,Multifamily Incentives Program,40-53 JUNCTION BOULEVARD,Queens,11368.0,40.74783,-73.868274,2021-11-17,0,0,0,0,3,0,3,0,0,3,0
102882,72237,320 EAST MOSHOLU PARKWAY SOUTH APARTMENTS,Multifamily Incentives Program,3008 PERRY AVENUE,Bronx,10458.0,40.87093,-73.882305,2021-11-16,0,0,0,0,11,2,4,5,0,11,0
325379,72239,881 LEXINGTON AVENUE APARTMENTS,Multifamily Incentives Program,881 LEXINGTON AVENUE,Brooklyn,11221.0,40.69081,-73.925613,2021-11-16,0,0,0,0,8,1,7,0,0,8,0
97374,72240,1329 MORRIS AVENUE APARTMENTS,Multifamily Incentives Program,1329 MORRIS AVENUE,Bronx,10456.0,40.83649,-73.912548,2021-11-16,0,0,0,0,7,3,3,1,0,7,0
988010,72241,1540 PARK PLACE APARTMENTS,Multifamily Incentives Program,1540 PARK PLACE,Brooklyn,11213.0,40.67185,-73.926337,2021-11-16,0,0,0,0,3,0,3,0,0,3,0
646924,72242,99-21 CORONA AVENUE APARTMENTS,Multifamily Incentives Program,99-21 CORONA AVENUE,Queens,11368.0,40.74455,-73.86225,2021-11-16,0,0,0,0,3,0,2,1,0,3,0
1000496,70801,550 TENTH AVENUE,Multifamily Incentives Program,550 10 AVENUE,Manhattan,10018.0,40.75873,-73.995788,2021-11-15,0,0,47,0,66,35,49,29,0,113,0
131884,71854,PLANK ROAD APARTMENTS,Multifamily Incentives Program,25 6 AVENUE,Brooklyn,11217.0,40.68195,-73.973749,2021-11-15,0,0,0,0,94,24,48,22,0,94,0
121275,72243,113-115 FATHER ZEISER PLACE APARTMENTS,Multifamily Incentives Program,113 FATHER ZEISER PLACE,Bronx,10468.0,40.8644,-73.904731,2021-11-15,0,0,0,0,3,0,3,0,0,3,0
1003186,72243,113-115 FATHER ZEISER PLACE APARTMENTS,Multifamily Incentives Program,115 FATHER ZEISER PLACE,Bronx,10468.0,40.8644,-73.904731,2021-11-15,0,0,0,0,3,1,0,2,0,3,0
385212,71726,12 VAN SICLEN AVENUE,Homeowner Assistance Program,12 VAN SICLEN AVENUE,Brooklyn,11207.0,40.6801,-73.892444,2021-11-13,0,0,0,1,0,0,0,0,0,0,1
775140,71725,78 RHINE AVENUE,Homeowner Assistance Program,78 RHINE AVENUE,Staten Island,10304.0,40.61145,-74.087088,2021-11-12,0,0,0,1,0,0,0,0,0,0,1
76998,71727,4241 ELY AVENUE,Homeowner Assistance Program,4241 ELY AVENUE,Bronx,10466.0,40.89574,-73.847902,2021-11-12,0,1,0,0,0,0,0,0,0,0,1
996695,69521,1102 MYRTLE AVENUE,Multifamily Incentives Program,1100 MYRTLE AVENUE,Brooklyn,11206.0,40.69657,-73.93675,2021-11-10,0,0,38,0,0,1,32,5,0,38,0
266660,71724,1850 EAST 49TH STREET,Homeowner Assistance Program,1850 EAST 49 STREET,Brooklyn,11234.0,40.61545,-73.927811,2021-11-10,0,0,2,0,0,0,0,0,0,0,2
1000539,71853,319 SOUTH 4TH STREET,Multifamily Incentives Program,319 SOUTH 4 STREET,Brooklyn,11211.0,40.70921,-73.954884,2021-11-10,0,0,0,0,3,0,1,2,0,3,0
154006,72244,1232 50 STREET,Multifamily Incentives Program,1232 50 STREET,Brooklyn,11219.0,40.63511,-73.994235,2021-11-10,0,0,0,0,3,0,0,3,0,3,0
990968,68421,46-09 69TH ST.,Multifamily Incentives Program,46-09 69 STREET,Queens,11377.0,,,2021-11-09,0,0,89,0,0,23,48,18,0,89,0
991092,68422,46-10 70TH ST,Multifamily Incentives Program,46-10 70 STREET,Queens,11377.0,40.73936,-73.894348,2021-11-09,0,0,55,0,0,16,28,11,0,55,0
999753,72245,1362 ARNOW AVENUE,Multifamily Incentives Program,1362 ARNOW AVENUE,Bronx,10469.0,,,2021-11-08,0,0,0,0,4,0,2,2,0,4,0
991166,68238,606 WEST 30TH STREET,Multifamily Incentives Program,606-616 WEST 30 STREET,Manhattan,10001.0,40.7534,-74.004757,2021-11-05,0,31,25,14,0,24,31,15,0,70,0
999436,71851,2015 VYSE AVENUE APARTMENTS,Multifamily Incentives Program,2015 VYSE AVENUE,Bronx,10460.0,40.84273,-73.881957,2021-11-05,0,0,0,0,9,0,4,5,0,9,0
989596,69620,1184 RIVER PHASE 2,Multifamily Finance Program,1184 RIVER AVENUE,Bronx,10452.0,40.83472,-73.921509,2021-11-04,63,63,123,0,0,57,112,51,30,250,0
374634,71718,1690 ST MARKS AVENUE,Homeowner Assistance Program,1690 ST MARKS AVENUE,Brooklyn,11233.0,40.67286,-73.910805,2021-11-03,0,0,0,1,0,0,0,0,0,0,1
998652,71850,2955 BRIGHTON 5TH STREET APARTMENTS,Multifamily Incentives Program,2955 BRIGHTON 5 STREET,Brooklyn,11235.0,40.57986,-73.96309,2021-11-03,0,0,0,0,6,0,2,4,0,6,0
325374,71882,853 LEXINGTON AVENUE,Multifamily Incentives Program,853 LEXINGTON AVENUE,Brooklyn,11221.0,40.69071,-73.926529,2021-11-03,0,0,0,0,9,1,1,7,0,9,0
27608,72246,26 SHERMAN RESIDENCE,Multifamily Incentives Program,26 SHERMAN AVENUE,Manhattan,10040.0,40.86296,-73.928443,2021-11-02,0,0,0,0,18,0,18,0,0,18,0
1002896,72247,639 EAST 224TH STREET APARTMENTS,Multifamily Incentives Program,639 EAST 224 STREET,Bronx,10466.0,40.88799,-73.862889,2021-11-02,0,0,0,0,3,1,2,0,0,3,0
45626,59843,JERICHO. 1840-1846 ANTHONY AVENUE,Multifamily Finance Program,1840 ANTHONY AVENUE,Bronx,10457.0,40.84762,-73.903389,2021-10-29,31,0,0,0,0,31,0,0,0,31,0
45627,59843,JERICHO. 1840-1846 ANTHONY AVENUE,Multifamily Finance Program,1842 ANTHONY AVENUE,Bronx,10457.0,40.84771,-73.903357,2021-10-29,22,0,0,0,0,22,0,0,0,22,0
45628,59843,JERICHO. 1840-1846 ANTHONY AVENUE,Multifamily Finance Program,1846 ANTHONY AVENUE,Bronx,10457.0,40.8478,-73.903327,2021-10-29,32,0,0,0,0,32,0,0,0,32,0
630644,71722,11-15 BAY 32ND PLACE,Homeowner Assistance Program,15-Jan BAY 32 PLACE,Queens,,,,2021-10-29,0,0,1,0,0,0,0,0,0,0,1
2273,69133,509 3RD AVENUE,Multifamily Incentives Program,509 3 AVENUE,Manhattan,10016.0,40.74583,-73.977643,2021-10-28,0,5,4,0,0,1,0,8,0,9,0
1000134,69402,FOO.20-50 NAMEOKE AVENUE,Multifamily Finance Program,20-50 NAMEOKE AVENUE,Queens,11691.0,40.60795,-73.751933,2021-10-28,71,0,45,0,0,76,30,11,0,117,0
605060,71715,115-10 217TH STREET,Homeowner Assistance Program,115-10 217 STREET,Queens,11411.0,40.70071,-73.740556,2021-10-28,0,0,0,1,0,0,0,0,0,0,1
1001480,71878,22 EAST 212TH STREET,Multifamily Incentives Program,22 EAST 212 STREET,Bronx,10467.0,,,2021-10-28,0,0,0,0,4,0,0,0,4,4,0
213722,71879,1189 BROADWAY,Multifamily Incentives Program,1189 BROADWAY,Brooklyn,11221.0,40.69265,-73.927068,2021-10-28,0,0,0,0,4,0,1,3,0,4,0
259012,71881,977-979 EAST 34TH STREET,Multifamily Incentives Program,977 EAST 34 STREET,Brooklyn,11210.0,40.63237,-73.943429,2021-10-28,0,0,0,0,3,0,3,0,0,3,0
1001469,71881,977-979 EAST 34TH STREET,Multifamily Incentives Program,979 EAST 34 STREET,Brooklyn,11210.0,,,2021-10-28,0,0,0,0,2,0,2,0,0,2,0
205591,72249,1245 BEDFORD AVENUE APARTMENTS,Multifamily Incentives Program,1245 BEDFORD AVENUE,Brooklyn,11216.0,40.68035,-73.953025,2021-10-27,0,0,0,0,9,0,4,5,0,9,0
219097,71717,49 CHAUNCEY STREET,Homeowner Assistance Program,49 CHAUNCEY STREET,Brooklyn,11233.0,40.68012,-73.93396,2021-10-26,0,0,0,0,3,0,0,0,0,0,3
482,71849,2269 1ST AVENUE APARTMENTS,Multifamily Incentives Program,340 EAST 117 STREET,Manhattan,10035.0,40.79665,-73.935441,2021-10-26,0,0,0,0,27,7,16,4,0,27,0
373575,72250,1120 ST. JOHNS PLACE APARTMENTS,Multifamily Incentives Program,1120 ST JOHNS PLACE,Brooklyn,11213.0,40.67081,-73.941143,2021-10-26,0,0,0,0,23,6,11,6,0,23,0
317460,71760,710 JEFFERSON AVENUE,Homeowner Assistance Program,710 JEFFERSON AVENUE,Brooklyn,11221.0,40.68547,-73.928936,2021-10-25,0,0,1,0,0,0,0,0,1,0,1
60319,71876,458 CYRUS PLACE,Multifamily Incentives Program,458 CYRUS PLACE,Bronx,10458.0,40.85838,-73.89169,2021-10-25,0,0,0,0,6,0,3,3,0,6,0
291213,71877,799 EAST 34TH STREET APARTMENTS,Multifamily Incentives Program,3401 FARRAGUT ROAD,Brooklyn,11210.0,40.63675,-73.944012,2021-10-25,0,0,0,0,3,0,1,2,0,3,0
991339,72251,3508 TRYON AVENUE APARTMENTS,Multifamily Incentives Program,3508 TRYON AVENUE,Bronx,10467.0,40.88059,-73.876375,2021-10-25,0,0,0,0,8,0,4,4,0,8,0
993205,71883,937 ROGERS AVENUE,Multifamily Incentives Program,937 ROGERS AVENUE,Brooklyn,11226.0,40.64744,-73.951773,2021-10-20,0,0,0,0,10,2,2,6,0,10,0
992915,69253,58 VANDERBILT AVENUE,Multifamily Incentives Program,205 PARK AVENUE,Brooklyn,11205.0,40.69628,-73.97093,2021-10-19,0,9,9,5,0,9,10,4,0,23,0
504128,71026,"2309 94TH STREET, QUEENS",Homeowner Assistance Program,23-09 94 STREET,Queens,11369.0,40.76778,-73.875823,2021-10-19,0,0,1,0,0,0,0,0,0,0,1
520830,71297,"191-09 109TH ROAD, QUEENS",Homeowner Assistance Program,191-09 109 ROAD,Queens,11412.0,40.70409,-73.765122,2021-10-19,0,0,0,0,1,0,0,0,0,0,1
950377,71848,1016 EAST 13TH STREET,Multifamily Incentives Program,1016 EAST 13 STREET,Brooklyn,11230.0,40.6245,-73.963447,2021-10-19,0,0,0,0,3,0,1,0,2,3,0
991563,72252,332 EAST 28 STREET APARTMENTS,Multifamily Incentives Program,332 EAST 28 STREET,Brooklyn,11226.0,40.64223,-73.950858,2021-10-19,0,0,0,0,2,0,1,1,0,2,0
991717,71847,531 TINTON AVENUE,Multifamily Incentives Program,531 TINTON AVENUE,Bronx,10455.0,40.81216,-73.906811,2021-10-18,0,0,0,0,11,3,5,3,0,11,0
1000284,71846,30 EAST 29TH STREET APARTMENTS,Multifamily Incentives Program,30 EAST 29 STREET,Brooklyn,11226.0,40.6474,-73.950468,2021-10-15,0,0,0,0,3,0,3,0,0,3,0
376462,71875,1483 STERLING PLACE,Multifamily Incentives Program,1483 STERLING PLACE,Brooklyn,11213.0,40.67165,-73.92929,2021-10-14,0,0,0,0,7,4,3,0,0,7,0
347279,72253,1730 OCEAN AVENUE APARTMENTS,Multifamily Incentives Program,1730 OCEAN AVENUE,Brooklyn,11230.0,40.61976,-73.955723,2021-10-14,0,0,0,0,11,3,8,0,0,11,0
416480,72254,23-29 30TH DRIVE APARTMENTS,Multifamily Incentives Program,23-29 30 DRIVE,Queens,11102.0,40.7674,-73.92665,2021-10-14,0,0,0,0,3,1,2,0,0,3,0
1002277,71845,385 HARMAN STREET APARTMENTS,Multifamily Incentives Program,385 HARMAN STREET,Brooklyn,11237.0,40.70186,-73.917298,2021-10-12,0,0,0,0,3,0,3,0,0,3,0
673694,72255,130-24 LIBERTY AVENUE,Multifamily Incentives Program,130-24 LIBERTY AVENUE,Queens,11419.0,40.68977,-73.81475,2021-10-11,0,0,0,0,3,0,1,2,0,3,0
942286,71534,ATLANTIC PORTFOLIO- UNIVERSITY AVE.YR15.FY22,Multifamily Finance Program,1001 UNIVERSITY AVENUE,Bronx,10452.0,40.8338,-73.930989,2021-10-08,0,42,46,0,0,7,14,56,12,89,0
842232,71537,ATLANTIC PORTFOLIO- 1240 WASHINGTON AVE.YR15.FY22,Multifamily Finance Program,1240 WASHINGTON AVENUE,Bronx,10456.0,40.83184,-73.906242,2021-10-08,0,55,41,3,0,4,16,65,15,100,0
847877,71538,ATLANTIC PORTFOLIO- CONCORD AVE.YR15.FY22,Multifamily Finance Program,600 CONCORD AVENUE,Bronx,10455.0,40.81411,-73.907466,2021-10-08,0,31,38,13,0,18,12,45,8,83,0
871553,71539,ATLANTIC PORTFOLIO- ALDUS STREET ASSOCIATES.YR15.FY22,Multifamily Finance Program,951 HOE AVENUE,Bronx,10459.0,40.82225,-73.890697,2021-10-08,0,85,75,3,0,8,23,123,10,164,0
871732,71540,ATLANTIC PORTFOLIO- HOE AVE.YR15.FY22,Multifamily Finance Program,941 HOE AVENUE,Bronx,10459.0,40.82225,-73.890697,2021-10-08,0,57,73,4,1,9,24,94,9,136,0
990046,71844,65 BUCHANAN PLACE APARTMENTS,Multifamily Incentives Program,65 BUCHANAN PLACE,Bronx,10453.0,,,2021-10-08,0,0,0,0,7,0,7,0,0,7,0
397499,71714,429 WINTHROP STREET,Homeowner Assistance Program,429 WINTHROP STREET,Brooklyn,11203.0,40.65761,-73.945988,2021-10-07,0,0,0,1,0,0,0,0,0,0,1
991424,71843,3315 & 3317 PARKSIDE PLACE,Multifamily Incentives Program,3317 PARKSIDE PLACE,Bronx,10467.0,40.87655,-73.872821,2021-10-06,0,0,0,0,3,0,3,0,0,3,0
1001470,71843,3315 & 3317 PARKSIDE PLACE,Multifamily Incentives Program,3315 PARKSIDE PLACE,Bronx,10467.0,,,2021-10-06,0,0,0,0,3,0,1,2,0,3,0
982303,71842,567 OCEAN PARKWAY APARTMENTS,Multifamily Incentives Program,567 OCEAN PARKWAY,Brooklyn,11218.0,40.63458,-73.971804,2021-10-05,0,0,0,0,11,2,8,1,0,11,0
418038,71871,30-79 31ST STREET APARTMENTS,Multifamily Incentives Program,30-79 31 STREET,Queens,11102.0,40.76483,-73.922682,2021-10-04,0,0,0,0,3,0,3,0,0,3,0
542212,71716,87-17 129TH ST,Homeowner Assistance Program,87-17 129 STREET,Queens,11418.0,40.70114,-73.822852,2021-10-01,0,0,0,1,0,0,0,0,0,0,1
315857,71841,1510 GATES AVENUE APARTMENTS,Multifamily Incentives Program,333 IRVING AVENUE,Brooklyn,11237.0,40.69848,-73.912931,2021-10-01,0,0,0,0,21,5,5,11,0,21,0
988974,72256,89-28 138 PLACE,Multifamily Incentives Program,89-28 138 PLACE,Queens,11435.0,40.70166,-73.813881,2021-10-01,0,0,0,0,3,0,1,2,0,3,0
112032,71674,1033 SUMMIT AVENUE,Multifamily Incentives Program,1033 SUMMIT AVENUE,Bronx,10452.0,40.83421,-73.929901,2021-09-30,0,0,0,0,3,0,0,3,0,3,0
995131,71675,"115, 119, 123 CLIFTON PLACE",Multifamily Incentives Program,119 CLIFTON PLACE,Brooklyn,11238.0,40.68842,-73.959251,2021-09-30,0,0,0,0,3,0,0,3,0,3,0
995571,71675,"115, 119, 123 CLIFTON PLACE",Multifamily Incentives Program,115 CLIFTON PLACE,Brooklyn,11238.0,40.68842,-73.959251,2021-09-30,0,0,0,0,3,0,0,3,0,3,0
995572,71675,"115, 119, 123 CLIFTON PLACE",Multifamily Incentives Program,123 CLIFTON PLACE,Brooklyn,11238.0,40.68842,-73.959251,2021-09-30,0,0,0,0,3,0,0,3,0,3,0
396071,71676,1163 WILLMOHR STREET,Multifamily Incentives Program,1163 WILLMOHR STREET,Brooklyn,11212.0,40.65846,-73.916018,2021-09-30,0,0,0,0,4,2,2,0,0,4,0
112835,71677,1365 TELLER AVENUE,Multifamily Incentives Program,1365 TELLER AVENUE,Bronx,10456.0,40.83609,-73.909672,2021-09-30,0,0,0,0,6,3,3,0,0,6,0
326345,71678,1393 LINCOLN PLACE,Multifamily Incentives Program,1393 LINCOLN PLACE,Brooklyn,11213.0,40.66991,-73.930402,2021-09-30,0,0,0,0,3,0,3,0,0,3,0
79326,71679,1428 FRANKLIN AVENUE APARTMENTS,Multifamily Incentives Program,1428 FRANKLIN AVENUE,Bronx,10456.0,40.83482,-73.899422,2021-09-30,0,0,0,0,3,0,1,2,0,3,0
353937,71680,1574 PITKIN AVENUE APARTMENTS,Multifamily Incentives Program,1574 PITKIN AVENUE,Brooklyn,11212.0,40.66874,-73.915216,2021-09-30,0,0,0,0,4,1,0,0,3,4,0
998937,71681,2510 BEDFORD AVENUE,Multifamily Incentives Program,2510 BEDFORD AVENUE,Brooklyn,11226.0,,,2021-09-30,0,0,0,0,8,0,3,5,0,8,0
999299,71682,2829 SNYDER AVENUE,Multifamily Incentives Program,2829 SNYDER AVENUE,Brooklyn,11226.0,40.64913,-73.950301,2021-09-30,0,0,0,0,3,0,3,0,0,3,0
999300,71683,2901 SNYDER AVENUE,Multifamily Incentives Program,2901 SNYDER AVENUE,Brooklyn,11226.0,40.64913,-73.950215,2021-09-30,0,0,0,0,3,0,3,0,0,3,0
999193,71684,2909-2911 ALBEMARLE RD,Multifamily Incentives Program,2911 ALBEMARLE ROAD,Brooklyn,11226.0,40.64835,-73.949909,2021-09-30,0,0,0,0,3,0,3,0,0,3,0
999369,71684,2909-2911 ALBEMARLE RD,Multifamily Incentives Program,2909 ALBEMARLE ROAD,Brooklyn,11226.0,,,2021-09-30,0,0,0,0,3,0,3,0,0,3,0
994509,71685,3013 BARKER AVE APARTMENTS,Multifamily Incentives Program,3013 BARKER AVENUE,Bronx,10467.0,40.87011,-73.869564,2021-09-30,0,0,0,0,10,1,6,3,0,10,0
64502,71686,313 EAST 162 STREET APARTMENTS,Multifamily Incentives Program,313 EAST 162 STREET,Bronx,10451.0,40.82621,-73.9162,2021-09-30,0,0,0,0,3,2,1,0,0,3,0
999878,71687,379 DEWITT AVENUE,Multifamily Incentives Program,379 DEWITT AVENUE,Brooklyn,11207.0,40.65644,-73.896029,2021-09-30,0,0,0,0,8,0,0,8,0,8,0
998767,71688,385 CLASSON AVENUE,Multifamily Incentives Program,385 CLASSON AVENUE,Brooklyn,11238.0,40.68789,-73.959514,2021-09-30,0,0,0,0,3,0,1,2,0,3,0
20031,71689,402 EAST 118 STREET APARTMENT,Multifamily Incentives Program,402 EAST 118 STREET,Manhattan,10035.0,40.79691,-73.934115,2021-09-30,0,0,0,0,11,0,5,6,0,11,0
972150,71690,428 EAST 148TH STREET,Multifamily Incentives Program,428 EAST 148 STREET,Bronx,10455.0,40.81463,-73.917089,2021-09-30,0,0,0,0,23,8,11,4,0,23,0
337148,71691,524 MIDWOOD STREET,Multifamily Incentives Program,524 MIDWOOD STREET,Brooklyn,11225.0,40.66035,-73.94325,2021-09-30,0,0,0,0,2,0,2,0,0,2,0
329147,71692,75 LOTT AVENUE,Multifamily Incentives Program,75 LOTT AVENUE,Brooklyn,11212.0,40.65767,-73.911121,2021-09-30,0,0,0,0,8,0,1,6,1,8,0
112880,60102,943-947 TELLER AVENUE HDFC.PLP.FY22,Multifamily Finance Program,943 TELLER AVENUE,Bronx,10451.0,40.8264,-73.915676,2021-09-29,0,35,0,0,0,0,11,10,15,0,36
974198,63026,LOS SURES. 11-23 MONTIETH ST. RHEINGOLD,Multifamily Finance Program,23-Nov MONTIETH STREET,Brooklyn,,,,2021-09-29,93,0,0,0,0,54,39,1,0,94,0
67386,71500,186 EAST 205TH STREET APARTMENTS,Multifamily Incentives Program,186 EAST 205 STREET,Bronx,10458.0,40.87483,-73.884782,2021-09-29,0,0,0,0,19,5,9,5,0,19,0
989929,65261,BETANCES (VI) FAMILY APARTMENTS,Multifamily Finance Program,472 WILLIS AVENUE,Bronx,10455.0,40.81432,-73.918564,2021-09-24,37,23,32,8,0,19,44,24,14,101,0
976722,64608,142-150 SOUTH PORTLAND,Multifamily Finance Program,142-150 SOUTH PORTLAND AVENUE,Brooklyn,11217.0,40.68489,-73.974465,2021-09-23,16,25,19,43,0,16,56,21,11,104,0
683892,71486,29-28 NEWTOWN AVENUE APARTMENTS,Multifamily Incentives Program,29-28 NEWTOWN AVENUE,Queens,11102.0,40.76842,-73.921623,2021-09-21,0,0,0,0,3,0,3,0,0,3,0
